,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
1303,152,dummy stance,en.noclean.c4-train.06247-of-07168.95360,0,1,8.171998977661133,0.01635376,0.9836463,http://energyhealingstonetherapy.com/tag/gemstones
1304,152,dummy stance,en.noclean.c4-train.02521-of-07168.128515,0,1,8.171998023986816,0.020520752,0.97947925,http://www.lifesuccessfully.com/crafting-successfully-arts-crafts-journal/category/intent-sive-nature
1305,152,dummy stance,en.noclean.c4-train.05234-of-07168.40136,0,1,8.1719970703125,0.01311057,0.9868895,https://www.bestamulets.com/Healing-Gemstones-Healing-Pouches-Healing-Pendants/Healing-Amethyst-Gemstones-Healing-Amethyst-Crystals-Pouch/Brazilian-Healing-Crystal-Point-Terminated-Amethyst-Gemstone-Amulet-Silver-Electroplated-Pendant-Necklace/
1306,152,dummy stance,en.noclean.c4-train.03315-of-07168.74701,0,1,8.171895980834961,0.07569456,0.92430544,http://cleanpowerfinance.com/the-crystal-healer-sheldrake-marianna.html
1307,152,dummy stance,en.noclean.c4-train.03470-of-07168.62629,0,1,8.171895027160645,0.009651462,0.9903486,http://www.pearltrees.com/chakranexus
1308,152,dummy stance,en.noclean.c4-train.01167-of-07168.38552,0,1,8.171793937683105,0.044408318,0.9555917,http://www.crystals-gemstones.com/2015/05/using-orgonite-to-heal-energy-blockages.html
1309,152,dummy stance,en.noclean.c4-train.03010-of-07168.43110,0,1,8.171692848205566,0.06331046,0.9366895,https://loveandlightschool.com/category/shamanic-healing/
1310,152,dummy stance,en.noclean.c4-train.06202-of-07168.51965,0,1,8.171592712402344,0.010924629,0.9890753,http://www.joliedemarco.com/crystals/crystals-gemstone-descriptions-meanings-usage/
1311,152,dummy stance,en.noclean.c4-train.05957-of-07168.82859,0,1,8.171591758728027,0.19457789,0.80542207,http://aleph-healing.com/Research_papers/ch_research_papers.html
1312,152,dummy stance,en.noclean.c4-train.05247-of-07168.137287,0,1,8.171590805053711,0.0054404973,0.99455947,https://jelila.wordpress.com/download/
1313,152,dummy stance,en.noclean.c4-train.03802-of-07168.59403,0,1,8.171488761901855,0.12482984,0.87517023,https://helenshortland.com/
1314,152,dummy stance,en.noclean.c4-train.01197-of-07168.24224,0,1,8.171487808227539,0.014709473,0.9852905,https://chanelmarie.co.uk/tag/healing/
1315,152,dummy stance,en.noclean.c4-train.03391-of-07168.77105,0,1,8.17138671875,0.0109100025,0.98909,http://energyhealingstonetherapy.com/tag/crystal
1316,152,dummy stance,en.noclean.c4-train.00634-of-07168.83168,0,1,8.171199798583984,0.01924529,0.98075473,https://healingandherbs.com/tag/crystals/
1317,152,dummy stance,en.noclean.c4-train.05030-of-07168.79640,0,1,8.170999526977539,0.03549523,0.96450484,http://www.crystalwind.ca/crystalsandgems/crystal-tools/top-crystal-books-reference
1318,152,dummy stance,en.noclean.c4-train.02215-of-07168.145145,0,1,8.170899391174316,0.04146808,0.95853186,http://energyhealingstonetherapy.com/tag/positive-energy
1319,152,dummy stance,en.noclean.c4-train.01374-of-07168.40273,0,1,8.1708984375,0.099148065,0.9008519,https://kerryanningram.com/shop/grounded-truth-reiki-healing-mala-bracelet-reiki-infused-chakras-energy-bracelet-crystal-healing-reiki-charged-gift/
1320,152,dummy stance,en.noclean.c4-train.03109-of-07168.29151,0,1,8.170797348022461,0.038865745,0.9611343,http://www.pebblesspiritualcave.com/CrystalGridsLayouts.html
1321,152,dummy stance,en.noclean.c4-train.05754-of-07168.51193,0,1,8.170696258544922,0.040570978,0.95942897,https://jet-international.co.in/index.php/pendulum/chakra-pendulum.html?p=2
1322,152,dummy stance,en.noclean.c4-train.01671-of-07168.45473,0,1,8.170595169067383,0.17594683,0.8240532,http://newsmokingpipes.net/category/1000pcs/
1323,152,dummy stance,en.noclean.c4-train.05752-of-07168.107020,0,1,8.170594215393066,0.181074,0.81892604,http://newsmokingpipes.net/category/100pcs/
1324,152,dummy stance,en.noclean.c4-train.06153-of-07168.37372,0,1,8.170299530029297,0.009684186,0.99031585,https://healthynatured.com/shop/crystal-healing/chakra-healing-crystals
1325,152,dummy stance,en.noclean.c4-train.00193-of-07168.108623,0,1,8.17029857635498,0.015561565,0.9844385,http://www.crystalhealingforwomen.com/focus-concentration-crystal-pouch/
1326,152,dummy stance,en.noclean.c4-train.02703-of-07168.137947,0,1,8.170198440551758,0.010452225,0.9895477,http://infiniteevolutioncenter.com/personal-power/the-three-cs-crystals-chakras-and-color/
1327,152,dummy stance,en.noclean.c4-train.05149-of-07168.92920,0,1,8.170097351074219,0.011043022,0.988957,https://jelila.wordpress.com/category/messages/
1328,152,dummy stance,en.noclean.c4-train.01282-of-07168.49302,0,1,8.16999626159668,0.032519266,0.96748066,https://accessgems.com/crystal-uses-7-chakras/
1329,152,dummy stance,en.noclean.c4-train.04929-of-07168.60871,0,1,8.16989517211914,0.069175735,0.9308243,http://www.thecrystaltarot.com/2011/04
1330,152,dummy stance,en.noclean.c4-train.02102-of-07168.28076,0,1,8.169894218444824,0.03114622,0.9688538,http://www.crystalhealingbysarahjane.co.uk/
1331,152,dummy stance,en.noclean.c4-train.00845-of-07168.125167,0,1,8.169893264770508,0.051663954,0.94833606,https://crystaldakini.com/category/learning-how-to-be-happy/
1332,152,dummy stance,en.noclean.c4-train.04793-of-07168.123073,0,1,8.169792175292969,0.04834237,0.95165765,https://www.centreofexcellence.com/shop/crystal-reiki-diploma-course/?utm_campaign=findcourses.co.uk%20-%20Centre%20of%20Excellence%20Online%20Ltd%20courses&amp;utm_medium=Click%20from%20findcourses.co.uk&amp;utm_source=Crystal%20Reiki%20Diploma
1333,152,dummy stance,en.noclean.c4-train.03506-of-07168.54260,0,1,8.169400215148926,0.021492908,0.97850704,https://spiritofeastanglia.com/2019/01/24/a-beginners-guide-to-crystal-healing/
1334,152,dummy stance,en.noclean.c4-train.00120-of-07168.126524,0,1,8.169099807739258,0.02739333,0.97260666,http://www.andzensome.com/new-blog/tag/blue
1335,152,dummy stance,en.noclean.c4-train.00917-of-07168.132366,0,1,8.169098854064941,0.023576066,0.97642386,https://cosmiccuts.com/blogs/healing-stones-blog/best-healing-crystals-that-will-make-you-remarkable-at-work
1336,152,dummy stance,en.noclean.c4-train.03706-of-07168.109597,0,1,8.169097900390625,0.050987665,0.9490124,https://rainshadowreiki.com/2012/03/23/healing-with-gemstones-kyanite-part-1/
1337,152,dummy stance,en.noclean.c4-train.01987-of-07168.40041,0,1,8.168996810913086,0.027350198,0.97264975,https://healthynatured.com/healing-crystals-their-meanings-revealed
1338,152,dummy stance,en.noclean.c4-train.00658-of-07168.122577,0,1,8.16899585723877,0.088345334,0.9116547,https://psychicmediumnewyorkcity.com/category/crystals-to-meditate-with/
1339,152,dummy stance,en.noclean.c4-train.05685-of-07168.15566,0,1,8.168800354003906,0.016730992,0.983269,https://www.healing-crystals-for-you.com/what-is-spirituality.html
1340,152,dummy stance,en.noclean.c4-train.03383-of-07168.25634,0,1,8.168700218200684,0.049666263,0.9503337,https://www.hotcourses.com/courses/uk/crystal-healing-courses/20301/
1341,152,dummy stance,en.noclean.c4-train.02105-of-07168.127181,0,1,8.168600082397461,0.025272079,0.9747279,http://crystalawakening.com/accredited-teachers/
1342,152,dummy stance,en.noclean.c4-train.01487-of-07168.60998,0,1,8.168499946594238,0.017167889,0.98283213,https://jelila.wordpress.com/category/energy-healing/
1343,152,dummy stance,en.noclean.c4-train.05626-of-07168.146460,0,1,8.168498992919922,0.069022454,0.9309776,https://soulchange.co/tag/7-chakras-healing-crystals/
1344,152,dummy stance,en.noclean.c4-train.02358-of-07168.41341,0,1,8.168498039245605,0.1764981,0.8235019,https://sgcrystalhealing.com/category/crystal-healing/
1345,152,dummy stance,en.noclean.c4-train.06770-of-07168.101654,0,1,8.168497085571289,0.010140856,0.98985916,http://energyhealingstonetherapy.com/tag/worry-stones
1346,152,dummy stance,en.noclean.c4-train.06240-of-07168.84732,0,1,8.16819953918457,0.023216207,0.97678375,https://woodstockreveries.com/product/amethyst-butterfly-suncatchere/?add-to-cart=17757
1347,152,dummy stance,en.noclean.c4-train.02619-of-07168.102132,0,1,8.168099403381348,0.008515597,0.99148434,https://www.matrixdisclosure.com/healing-crystals-treatment-therapeutic/?add-to-cart=6089
1348,152,dummy stance,en.noclean.c4-train.04722-of-07168.87921,0,1,8.168098449707031,0.008515597,0.99148434,https://www.matrixdisclosure.com/healing-crystals-treatment-therapeutic/?add-to-cart=5304
1349,152,dummy stance,en.noclean.c4-train.02667-of-07168.20494,0,1,8.168097496032715,0.029815177,0.9701848,https://angelladytm.wordpress.com/category/crystals-and-minerals/
1350,152,dummy stance,en.noclean.c4-train.06196-of-07168.10923,0,1,8.167996406555176,0.06358742,0.93641263,https://individualogist.com/author/individualogist/
1351,152,dummy stance,en.noclean.c4-train.03411-of-07168.84811,0,1,8.16799545288086,0.009357442,0.9906426,http://reikilotushealingcreations.blogspot.com/2013/06/aromatherapy-crystal-massage.html
1352,152,dummy stance,en.noclean.c4-train.03073-of-07168.88339,0,1,8.167994499206543,0.21046993,0.7895301,http://www.crystalmusichealing.com/category/crystal-healing/page/2/
1353,152,dummy stance,en.noclean.c4-train.02927-of-07168.84537,0,1,8.167993545532227,0.08969304,0.910307,https://jelila.wordpress.com/tag/energy-work/page/2/
1354,152,dummy stance,en.noclean.c4-train.00464-of-07168.1137,0,1,8.167892456054688,0.08107954,0.91892046,https://remedygrove.com/bodywork/Crystal-Healing-Selenite-Stone-Properties-and-Meaning
1355,152,dummy stance,en.noclean.c4-train.06965-of-07168.83828,0,1,8.167891502380371,0.014518398,0.9854816,http://reikilotushealingcreations.blogspot.com/2012/12/this-is-custom-made-pendulum.html
1356,152,dummy stance,en.noclean.c4-train.05369-of-07168.14015,0,1,8.167890548706055,0.040236384,0.9597636,https://www.thequantumhealing.com/stones-crystals/healing-power-stones-crystals-part-2-3/
1357,152,dummy stance,en.noclean.c4-train.03199-of-07168.19367,0,1,8.16759967803955,0.09863447,0.9013655,http://www.crystalwind.ca/crystalsandgems/crystal-tools/grading-a-pricing-crystal
1358,152,dummy stance,en.noclean.c4-train.02622-of-07168.6771,0,1,8.167499542236328,0.026746644,0.97325337,https://www.worldblessings.com/healing-with-gem-stones.html
1359,152,dummy stance,en.noclean.c4-train.02910-of-07168.124118,0,1,8.167498588562012,0.036206447,0.9637935,https://www.thepsychictree.co.uk/collections/crystal-packs/products/fertility-boost-crystal-pack
1360,152,dummy stance,en.noclean.c4-train.02219-of-07168.54810,0,1,8.167497634887695,0.041767087,0.95823294,https://thecrystalhealingshop.com/blogs/crystal-healing-information/cleansing-and-clearing-crystals
1361,152,dummy stance,en.noclean.c4-train.04638-of-07168.38861,0,1,8.167397499084473,0.012646325,0.9873537,https://www.thepsychictree.co.uk/products/pisces-sign-of-the-zodiac-crystal-pack
1362,152,dummy stance,en.noclean.c4-train.01289-of-07168.88177,0,1,8.167296409606934,0.017194113,0.9828059,https://www.healingwithcrystals.net.au/rose-quartz.html
1363,152,dummy stance,en.noclean.c4-train.03600-of-07168.60444,0,1,8.167295455932617,0.046450026,0.95355,http://www.healing-journeys-energy.com/crystal-healing-layout-for-chakra-clearing-balancing-and-aura-cleansing.html
1364,152,dummy stance,en.noclean.c4-train.06139-of-07168.143747,0,1,8.1672945022583,0.051620774,0.9483793,https://mysticsciences.com/2018/04/25/can-crystals-really-heal/?shared=email&msg=fail
1365,152,dummy stance,en.noclean.c4-train.02105-of-07168.123807,0,1,8.167193412780762,0.015684543,0.98431545,https://www.peacefulmind.com/courses/crystal-medicine-course/
1366,152,dummy stance,en.noclean.c4-train.00498-of-07168.28770,0,1,8.167192459106445,0.010580088,0.98941994,http://www.crystals-gemstones.com/2018/06/brandberg-amethyst.html
1367,152,dummy stance,en.noclean.c4-train.00139-of-07168.14630,0,1,8.167091369628906,0.016674569,0.9833255,http://reikilotushealingcreations.blogspot.com/2013/04/fire-crystal-grid.html
1368,152,dummy stance,en.noclean.c4-train.06604-of-07168.89329,0,1,8.16709041595459,0.033595897,0.9664041,https://www.healingcrystals.com/About_Us_Articles_1111.html
1369,152,dummy stance,en.noclean.c4-train.00077-of-07168.20169,0,1,8.166988372802734,0.008155874,0.9918441,https://jelila.wordpress.com/category/birth-2/
1370,152,dummy stance,en.noclean.c4-train.00994-of-07168.69775,0,1,8.166887283325195,0.04725435,0.9527456,http://www.andzensome.com/new-blog/tag/may
1371,152,dummy stance,en.noclean.c4-train.04329-of-07168.4608,0,1,8.166786193847656,0.044227526,0.9557725,https://www.crystallightandsound.com/what-is-a-vogel-crystal/
1372,152,dummy stance,en.noclean.c4-train.02200-of-07168.138666,0,1,8.166600227355957,0.047189143,0.9528109,https://accessgems.com/types-of-healing-gemstone-jewelry/
1373,152,dummy stance,en.noclean.c4-train.05596-of-07168.87177,0,1,8.16659927368164,0.022026686,0.9779733,http://crystalhealingshop.com/rhodochrosite-crystal-healing-properties/
1374,152,dummy stance,en.noclean.c4-train.00621-of-07168.122929,0,1,8.166498184204102,0.014408444,0.98559153,https://crystaldakini.com/2011/03/16/influence-your-mind-the-prosperity-way-how-to-use-healing-images-of-crystals/?shared=email&msg=fail
1375,152,dummy stance,en.noclean.c4-train.04359-of-07168.16420,0,1,8.166397094726562,0.0161188,0.9838811,http://www.sunnyray.org/Healing-therapeutic-jewelry.htm
1376,152,dummy stance,en.noclean.c4-train.02602-of-07168.26082,0,1,8.166296005249023,0.015223837,0.98477614,http://thehealingchest.com/crystals-stones/selenite-meaning/
1377,152,dummy stance,en.noclean.c4-train.00326-of-07168.15737,0,1,8.166295051574707,0.05965565,0.94034433,http://crystalhealingshop.com/clear-quartz-crystal-healing-properties/
1378,152,dummy stance,en.noclean.c4-train.02759-of-07168.31858,0,1,8.16629409790039,0.021426361,0.9785736,http://www.healingreikibrooklyn.com/crystal-workshops/
1379,152,dummy stance,en.noclean.c4-train.00407-of-07168.11112,0,1,8.166293144226074,0.0024741539,0.9975259,http://thehealingchest.com/crystals-stones/heart-chakra-healing-with-crystals/
1380,152,dummy stance,en.noclean.c4-train.03021-of-07168.16817,0,1,8.166000366210938,0.026453547,0.9735465,http://www.andzensome.com/new-blog/tag/power
1381,152,dummy stance,en.noclean.c4-train.07085-of-07168.106280,0,0,8.165999412536621,0.78520626,0.21479379,http://newagenow.com/?m=201707
1382,152,dummy stance,en.noclean.c4-train.01462-of-07168.27568,0,1,8.165898323059082,0.03907117,0.96092886,https://www.healing-crystals-for-you.com/about-liz.html
1383,152,dummy stance,en.noclean.c4-train.03718-of-07168.79650,0,0,8.165797233581543,0.98608935,0.013910677,https://www.healthylivingjourney.com/hlj-blog/category/all
1384,152,dummy stance,en.noclean.c4-train.01453-of-07168.1364,0,1,8.165696144104004,0.02878919,0.9712108,http://moldavite.biz/tag/solar-plexus-chakra/
1385,152,dummy stance,en.noclean.c4-train.01464-of-07168.91151,0,1,8.165695190429688,0.053004865,0.94699514,http://www.crystalgopal.com/search/disruption/1
1386,152,dummy stance,en.noclean.c4-train.06048-of-07168.74516,0,1,8.165694236755371,0.051121786,0.94887817,http://www.crystalgopal.com/search/correction/1
1387,152,dummy stance,en.noclean.c4-train.05770-of-07168.11206,0,1,8.165593147277832,0.035102006,0.964898,https://www.healingwithcrystals.net.au/chalcedony.html
1388,152,dummy stance,en.noclean.c4-train.05553-of-07168.31269,0,1,8.165592193603516,0.022983987,0.97701603,http://www.crystalartsandhealth.com/book/crystal-arts-and-health-crystal-healing-training-workshop/
1389,152,dummy stance,en.noclean.c4-train.05998-of-07168.84472,0,1,8.165491104125977,0.012067006,0.987933,https://www.metaphysicalrealm1.com/xcart/Quartz-Epidote-Included_Quartz/
1390,152,dummy stance,en.noclean.c4-train.02817-of-07168.110258,0,1,8.165390014648438,0.07228808,0.92771196,https://remedygrove.com/bodywork/Using-Crystals-for-Personal-Empowerment-and-Success
1391,152,dummy stance,en.noclean.c4-train.01512-of-07168.44578,0,1,8.165388107299805,0.039702717,0.9602973,https://www.feelcrystals.com.au/zodiac-birthstones-and-crystalsand-their-crystal-meanings/
1392,152,dummy stance,en.noclean.c4-train.00880-of-07168.116451,0,1,8.165200233459473,0.032039233,0.9679607,https://www.holisticshop.co.uk/articles/crystal-healing-therapy
1393,152,dummy stance,en.noclean.c4-train.05679-of-07168.21674,0,1,8.164899826049805,0.023855973,0.976144,https://www.healingwithcrystals.net.au/sapphire.html
1394,152,dummy stance,en.noclean.c4-train.04124-of-07168.106454,0,1,8.16469955444336,0.02000145,0.9799985,https://astrosuggestions.com/products/healing-crystals/
1395,152,dummy stance,en.noclean.c4-train.04944-of-07168.36807,0,1,8.164599418640137,0.070167996,0.92983204,http://myspiritbook.com/tantra-yoga-level-2-course/
1396,152,dummy stance,en.noclean.c4-train.05921-of-07168.51457,0,1,8.164498329162598,0.032216974,0.96778303,https://www.crystalangelwings.com/Crystal-Formations-how-to-identify-and-work-with-a-DOW-Crystal-also-know-as-a-trans-channeler/B15.htm
1397,152,dummy stance,en.noclean.c4-train.00271-of-07168.10754,0,1,8.164299964904785,0.021313455,0.9786865,https://www.merkaba.org/healing-crystal-sculptures/
1398,152,dummy stance,en.noclean.c4-train.04029-of-07168.52387,0,1,8.164199829101562,0.1543199,0.8456801,http://blog.vibrationalhealingfoundation.co.uk/tag/spiritual-development/
1399,152,dummy stance,en.noclean.c4-train.05152-of-07168.51250,0,1,8.16409969329834,0.0706998,0.9293002,http://www.crystalmusichealing.com/category/meditation/
1400,152,dummy stance,en.noclean.c4-train.03096-of-07168.60937,0,1,8.163999557495117,0.046671312,0.95332867,http://crystalearthworks.blogspot.com/2009/
1401,152,dummy stance,en.noclean.c4-train.01997-of-07168.12635,0,1,8.1639986038208,0.0123723885,0.9876276,https://sedonacrystalvortex.com/crystal-healing-properties/
1402,152,dummy stance,en.noclean.c4-train.00502-of-07168.33421,0,1,8.163997650146484,0.36259887,0.6374011,http://ayanaproducts.com/healing-jewelry?page=2
1403,152,dummy stance,en.noclean.c4-train.06415-of-07168.71527,0,1,8.163897514343262,0.115565024,0.88443506,https://www.holisticshop.co.uk/people/louise-hay
1404,152,dummy stance,en.noclean.c4-train.00358-of-07168.81238,0,1,8.163700103759766,0.032958504,0.9670415,https://b-ok.org/book/1242097/5af65f
1405,152,dummy stance,en.noclean.c4-train.01817-of-07168.119906,0,1,8.16369915008545,0.026850695,0.97314924,http://www.dhardyacm.com/blog/previous/2
1406,152,dummy stance,en.noclean.c4-train.07043-of-07168.102343,0,1,8.163698196411133,0.025758216,0.97424185,http://www.theharmonyhub.co.uk/building-a-reiki-crystal-grid.html
1407,152,dummy stance,en.noclean.c4-train.02599-of-07168.80481,0,1,8.163697242736816,0.008937329,0.99106264,https://www.healingwithcrystals.net.au/ulexite.html
1408,152,dummy stance,en.noclean.c4-train.02537-of-07168.66977,0,1,8.16349983215332,0.08215343,0.91784656,https://sargammishra.blog/tag/wealth-crystals/
1409,152,dummy stance,en.noclean.c4-train.00564-of-07168.73893,0,1,8.163299560546875,0.021868503,0.9781315,http://www.healingdivine.com/blog
1410,152,dummy stance,en.noclean.c4-train.05199-of-07168.1972,0,1,8.163298606872559,0.012868732,0.9871313,http://www.healingdivine.com/blog/category/all
1411,152,dummy stance,en.noclean.c4-train.03085-of-07168.1651,0,1,8.163297653198242,0.022474973,0.97752506,https://www.spiralsoflight.com/product/lepidolite-healing-palm-stones/
1412,152,dummy stance,en.noclean.c4-train.00538-of-07168.63632,0,1,8.163000106811523,0.030171905,0.9698281,https://healthynatured.com/solar-plexus-chakra
1413,152,dummy stance,en.noclean.c4-train.02030-of-07168.69902,0,1,8.1628999710083,0.042176154,0.9578239,http://sacredmagicals.blogspot.com/2009/02/008.html
1414,152,dummy stance,en.noclean.c4-train.07121-of-07168.37914,0,1,8.162799835205078,0.015233864,0.9847661,https://accessgems.com/crystal-energy-healing/
1415,152,dummy stance,en.noclean.c4-train.05618-of-07168.85784,0,1,8.162599563598633,0.012683495,0.9873165,https://www.etsy.com/listing/124112676/enhance-natural-healing-with-this?ref=shop_home_active_18
1416,152,dummy stance,en.noclean.c4-train.01325-of-07168.96467,0,0,8.162598609924316,0.98961556,0.010384378,https://accessgems.com/crystals-for-healing/
1417,152,dummy stance,en.noclean.c4-train.03328-of-07168.134802,0,1,8.16259765625,0.027229741,0.9727702,http://www.selfhealingexpressions.com/crystal-therapist/
1418,152,dummy stance,en.noclean.c4-train.00492-of-07168.97161,0,1,8.162497520446777,0.007422711,0.99257725,https://jelila.wordpress.com/tag/spiritual-meaning-of-metatrons-cube/
1419,152,dummy stance,en.noclean.c4-train.00603-of-07168.3392,0,1,8.162496566772461,0.006383292,0.9936167,https://jelila.wordpress.com/tag/ancient-egypt/
1420,152,dummy stance,en.noclean.c4-train.00662-of-07168.18614,0,1,8.162495613098145,0.0063758623,0.9936241,https://jelila.wordpress.com/tag/abydos/
1421,152,dummy stance,en.noclean.c4-train.01142-of-07168.120256,0,1,8.162494659423828,0.006342334,0.99365765,https://jelila.wordpress.com/tag/best-explanation-of-metatrons-cube/
1422,152,dummy stance,en.noclean.c4-train.01159-of-07168.41789,0,1,8.162493705749512,0.008719471,0.9912805,https://jelila.wordpress.com/tag/3d-figure-of-metatrons-cube/
1423,152,dummy stance,en.noclean.c4-train.01264-of-07168.96138,0,1,8.162492752075195,0.007422711,0.99257725,https://jelila.wordpress.com/tag/who-was-metatron/
1424,152,dummy stance,en.noclean.c4-train.01396-of-07168.45403,0,1,8.162491798400879,0.0058212485,0.9941788,https://jelila.wordpress.com/tag/octahedron/
1425,152,dummy stance,en.noclean.c4-train.01709-of-07168.18671,0,1,8.162490844726562,0.006885326,0.99311465,https://jelila.wordpress.com/tag/egypt/
1426,152,dummy stance,en.noclean.c4-train.02132-of-07168.22782,0,1,8.16248893737793,0.0075885598,0.9924115,https://jelila.wordpress.com/tag/what-is-the-fruit-of-life-explanation-description/
1427,152,dummy stance,en.noclean.c4-train.02267-of-07168.140961,0,1,8.162487983703613,0.0065001952,0.9934999,https://jelila.wordpress.com/tag/tetrahedron/
1428,152,dummy stance,en.noclean.c4-train.02303-of-07168.60382,0,1,8.162487030029297,0.007422711,0.99257725,https://jelila.wordpress.com/tag/what-do-sacred-shapes-mean/
1429,152,dummy stance,en.noclean.c4-train.02594-of-07168.66681,0,1,8.16248607635498,0.0067169927,0.99328303,https://jelila.wordpress.com/tag/thoth/
1430,152,dummy stance,en.noclean.c4-train.02600-of-07168.57986,0,1,8.162485122680664,0.007418988,0.992581,https://jelila.wordpress.com/tag/sphere/
1431,152,dummy stance,en.noclean.c4-train.02755-of-07168.68761,0,1,8.162484169006348,0.0075885598,0.9924115,https://jelila.wordpress.com/tag/what-is-the-seed-of-life-explanation-description/
1432,152,dummy stance,en.noclean.c4-train.03038-of-07168.76798,0,1,8.162483215332031,0.006253874,0.99374616,https://jelila.wordpress.com/tag/osirion/
1433,152,dummy stance,en.noclean.c4-train.03401-of-07168.89757,0,1,8.162482261657715,0.005501729,0.9944983,https://jelila.wordpress.com/tag/star-tetrahedron/
1434,152,dummy stance,en.noclean.c4-train.03497-of-07168.113597,0,1,8.162481307983398,0.006410734,0.9935893,https://jelila.wordpress.com/tag/fruit-of-life/
1435,152,dummy stance,en.noclean.c4-train.03554-of-07168.33603,0,1,8.162480354309082,0.0067581832,0.99324185,https://jelila.wordpress.com/tag/vesica-piscis/
1436,152,dummy stance,en.noclean.c4-train.03811-of-07168.141625,0,1,8.162479400634766,0.006656664,0.99334335,https://jelila.wordpress.com/tag/crop-circle/
1437,152,dummy stance,en.noclean.c4-train.03911-of-07168.137330,0,1,8.16247844696045,0.0063385735,0.9936614,https://jelila.wordpress.com/tag/sacred-geometry-symbols/
1438,152,dummy stance,en.noclean.c4-train.04305-of-07168.98534,0,1,8.162477493286133,0.00750901,0.99249095,https://jelila.wordpress.com/category/metatrons-cube/
1439,152,dummy stance,en.noclean.c4-train.04308-of-07168.95287,0,1,8.162476539611816,0.007422711,0.99257725,https://jelila.wordpress.com/tag/what-is-the-meaning-of-metatrons-cube/
1440,152,dummy stance,en.noclean.c4-train.04321-of-07168.15522,0,1,8.1624755859375,0.007422711,0.99257725,https://jelila.wordpress.com/tag/what-is-the-sacred-geometry-of-the-chakras/
1441,152,dummy stance,en.noclean.c4-train.04448-of-07168.135128,0,1,8.162474632263184,0.009025204,0.99097484,https://jelila.wordpress.com/tag/small-stellated-dodecahedron/
1442,152,dummy stance,en.noclean.c4-train.04581-of-07168.113291,0,1,8.162473678588867,0.006805198,0.9931948,https://jelila.wordpress.com/tag/platonic-solids/
1443,152,dummy stance,en.noclean.c4-train.04641-of-07168.136023,0,1,8.16247272491455,0.0059126266,0.99408734,https://jelila.wordpress.com/tag/httpwww-jelila-com/
1444,152,dummy stance,en.noclean.c4-train.04941-of-07168.24099,0,1,8.162471771240234,0.007364445,0.99263555,https://jelila.wordpress.com/tag/mandelbrot-fraktal/
1445,152,dummy stance,en.noclean.c4-train.04979-of-07168.95322,0,1,8.162470817565918,0.005968306,0.9940317,https://jelila.wordpress.com/tag/best-explanation-of-sacred-geometry-shapes-and-meanings/
1446,152,dummy stance,en.noclean.c4-train.05002-of-07168.92718,0,1,8.162468910217285,0.008866761,0.9911333,https://jelila.wordpress.com/tag/pythagoras/
1447,152,dummy stance,en.noclean.c4-train.05148-of-07168.143378,0,1,8.162467956542969,0.0058863624,0.9941136,https://jelila.wordpress.com/tag/metatron/
1448,152,dummy stance,en.noclean.c4-train.05233-of-07168.78088,0,1,8.162467002868652,0.0062817945,0.99371815,https://jelila.wordpress.com/tag/how-to-draw-metatrons-cube/
1449,152,dummy stance,en.noclean.c4-train.05272-of-07168.63749,0,1,8.162466049194336,0.006501808,0.9934982,https://jelila.wordpress.com/tag/flower-of-life/
1450,152,dummy stance,en.noclean.c4-train.05348-of-07168.101774,0,1,8.16246509552002,0.008727334,0.9912726,https://jelila.wordpress.com/tag/what-is-metatrons-cube/
1451,152,dummy stance,en.noclean.c4-train.05428-of-07168.124649,0,1,8.162464141845703,0.007132368,0.9928677,https://jelila.wordpress.com/tag/torus/
1452,152,dummy stance,en.noclean.c4-train.05503-of-07168.122506,0,1,8.162463188171387,0.005777307,0.9942227,https://jelila.wordpress.com/tag/sacred-geometric-shapes/
1453,152,dummy stance,en.noclean.c4-train.05556-of-07168.99636,0,1,8.16246223449707,0.0063742194,0.99362576,https://jelila.wordpress.com/tag/angel-metatron/
1454,152,dummy stance,en.noclean.c4-train.05565-of-07168.111210,0,1,8.162461280822754,0.0071957773,0.9928042,https://jelila.wordpress.com/tag/kabbalah-tree-madonna/
1455,152,dummy stance,en.noclean.c4-train.05644-of-07168.48259,0,1,8.162460327148438,0.006718609,0.99328136,https://jelila.wordpress.com/tag/egg-of-life/
1456,152,dummy stance,en.noclean.c4-train.05776-of-07168.95167,0,1,8.162459373474121,0.006299443,0.9937005,https://jelila.wordpress.com/tag/amana-virani/
1457,152,dummy stance,en.noclean.c4-train.05797-of-07168.118374,0,1,8.162458419799805,0.006367606,0.9936324,https://jelila.wordpress.com/tag/plato/
1458,152,dummy stance,en.noclean.c4-train.05810-of-07168.33483,0,1,8.162457466125488,0.007422711,0.99257725,https://jelila.wordpress.com/tag/who-is-metatron/
1459,152,dummy stance,en.noclean.c4-train.05816-of-07168.132835,0,1,8.162456512451172,0.006421835,0.9935782,https://jelila.wordpress.com/tag/kabbalah/
1460,152,dummy stance,en.noclean.c4-train.05852-of-07168.25318,0,1,8.162455558776855,0.0065756678,0.9934243,https://jelila.wordpress.com/tag/benoit-mandelbrot/
1461,152,dummy stance,en.noclean.c4-train.05942-of-07168.89763,0,1,8.162454605102539,0.006789703,0.99321026,https://jelila.wordpress.com/tag/best-description-of-metatrons-cube/
